1	0.840857282364351	1	0.499906932275982	0.594520547970194	0.840857282364351	0.840857282364351	0.0963276382304930	0.353454681958780	0.840857282364351	0.499906932275982	0.840857282364351	0.499906932275982	0.272531793034013	0.420350384508682	0.771051585803566	0.771051585803566	1	1	0.840857282364351	0.458406011305224	0.840857282364351	0.707040969305162	0.0240729453979247	0.840857282364351	0.00425355574481513	0.249906940937584	0.840857282364351	0.458406011305224	0.385454032885592	0.499906932275982	0.840857282364351	0.707040969305162	0.771051585803566	0.707040969305162	4.74976741202554e-07	0.385454032885592	0.707040969305162	0.840857282364351
0.840857282364351	1	0.840857282364351	0.420350384508682	0.707040969305162	1	0.840857282364351	0.0963276382304930	0.353454681958780	0.840857282364351	0.499906932275982	0.840857282364351	0.499906932275982	0.272531793034013	0.420350384508682	0.771051585803566	0.916982705597194	0.840857282364351	0.840857282364351	0.840857282364351	0.458406011305224	0.840857282364351	0.707040969305162	0.0240729453979247	0.840857282364351	0.00425355574481513	0.249906940937584	0.840857282364351	0.458406011305224	0.385454032885592	0.499906932275982	1	0.707040969305162	0.771051585803566	0.707040969305162	4.74976741202554e-07	0.385454032885592	0.707040969305162	0.840857282364351
1	0.840857282364351	1	0.499906932275982	0.594520547970194	0.840857282364351	0.840857282364351	0.0963276382304930	0.353454681958780	0.840857282364351	0.499906932275982	0.840857282364351	0.499906932275982	0.272531793034013	0.420350384508682	0.771051585803566	0.771051585803566	1	1	0.840857282364351	0.458406011305224	0.840857282364351	0.707040969305162	0.0240729453979247	0.840857282364351	0.00425355574481513	0.249906940937584	0.840857282364351	0.458406011305224	0.385454032885592	0.499906932275982	0.840857282364351	0.707040969305162	0.771051585803566	0.707040969305162	4.74976741202554e-07	0.385454032885592	0.707040969305162	0.840857282364351
0.499906932275982	0.420350384508682	0.499906932275982	1	0.297204943310816	0.420350384508682	0.420350384508682	0.0572687602654674	0.249906940937584	0.420350384508682	0.353454681958780	0.420350384508682	0.499906932275982	0.136240532603306	0.210136071200765	0.385454032885592	0.385454032885592	0.499906932275982	0.499906932275982	0.420350384508682	0.272531793034013	0.420350384508682	0.420350384508682	0.0202419114458044	0.420350384508682	0.00425355574481513	0.210136071200765	0.420350384508682	0.272531793034013	0.272531793034013	0.353454681958780	0.420350384508682	0.420350384508682	0.385454032885592	0.353454681958780	4.74976741202554e-07	0.272531793034013	0.420350384508682	0.420350384508682
0.594520547970194	0.707040969305162	0.594520547970194	0.297204943310816	1	0.707040969305162	0.594520547970194	0.0681075867053647	0.249906940937584	0.594520547970194	0.353454681958780	0.594520547970194	0.353454681958780	0.192691143113242	0.420350384508682	0.545165060610835	0.648344341001510	0.594520547970194	0.594520547970194	0.707040969305162	0.324111830568558	0.594520547970194	0.499906932275982	0.0170205586481789	0.594520547970194	0.00300743817680763	0.176694445756597	0.594520547970194	0.385454032885592	0.272531793034013	0.353454681958780	0.707040969305162	0.499906932275982	0.545165060610835	0.499906932275982	3.35828015497261e-07	0.272531793034013	0.499906932275982	0.594520547970194
0.840857282364351	1	0.840857282364351	0.420350384508682	0.707040969305162	1	0.840857282364351	0.0963276382304930	0.353454681958780	0.840857282364351	0.499906932275982	0.840857282364351	0.499906932275982	0.272531793034013	0.420350384508682	0.771051585803566	0.916982705597194	0.840857282364351	0.840857282364351	0.840857282364351	0.458406011305224	0.840857282364351	0.707040969305162	0.0240729453979247	0.840857282364351	0.00425355574481513	0.249906940937584	0.840857282364351	0.458406011305224	0.385454032885592	0.499906932275982	1	0.707040969305162	0.771051585803566	0.707040969305162	4.74976741202554e-07	0.385454032885592	0.707040969305162	0.840857282364351
0.840857282364351	0.840857282364351	0.840857282364351	0.420350384508682	0.594520547970194	0.840857282364351	1	0.0963276382304930	0.353454681958780	0.840857282364351	0.594520547970194	0.840857282364351	0.499906932275982	0.272531793034013	0.420350384508682	0.771051585803566	0.771051585803566	0.840857282364351	0.840857282364351	0.840857282364351	0.458406011305224	0.840857282364351	0.707040969305162	0.0240729453979247	0.840857282364351	0.00425355574481513	0.249906940937584	0.840857282364351	0.458406011305224	0.385454032885592	0.499906932275982	0.840857282364351	0.707040969305162	0.771051585803566	0.707040969305162	5.64872007609898e-07	0.458406011305224	0.707040969305162	0.840857282364351
0.0963276382304930	0.0963276382304930	0.0963276382304930	0.0572687602654674	0.0681075867053647	0.0963276382304930	0.0963276382304930	1	0.0481548541211964	0.0963276382304930	0.0809977960990687	0.0963276382304930	0.0809977960990687	0.0441571684196929	0.0572687602654674	0.0883307783283853	0.0883307783283853	0.0963276382304930	0.0963276382304930	0.0963276382304930	0.0624534791287809	0.0963276382304930	0.0963276382304930	0.00275776879628535	0.0963276382304930	0.00115922917390459	0.0404913597690010	0.0963276382304930	0.0624534791287809	0.0525144627344254	0.0809977960990687	0.0963276382304930	0.0963276382304930	0.0883307783283853	0.0809977960990687	1.53945581068648e-07	0.0883307783283853	0.0963276382304930	0.0963276382304930
0.353454681958780	0.353454681958780	0.353454681958780	0.249906940937584	0.249906940937584	0.353454681958780	0.353454681958780	0.0481548541211964	1	0.353454681958780	0.297204943310816	0.353454681958780	0.297204943310816	0.136240532603306	0.176694445756597	0.324111830568558	0.324111830568558	0.353454681958780	0.353454681958780	0.353454681958780	0.229160342848464	0.353454681958780	0.420350384508682	0.0240729453979247	0.353454681958780	0.00505859416815043	0.176694445756597	0.353454681958780	0.272531793034013	0.162025750933881	0.297204943310816	0.353454681958780	0.297204943310816	0.324111830568558	0.297204943310816	1.12995433977709e-06	0.272531793034013	0.353454681958780	0.353454681958780
0.840857282364351	0.840857282364351	0.840857282364351	0.420350384508682	0.594520547970194	0.840857282364351	0.840857282364351	0.0963276382304930	0.353454681958780	1	0.499906932275982	0.840857282364351	0.499906932275982	0.272531793034013	0.420350384508682	0.771051585803566	0.771051585803566	0.840857282364351	0.840857282364351	0.840857282364351	0.458406011305224	0.840857282364351	0.707040969305162	0.0286290502595585	0.840857282364351	0.00425355574481513	0.249906940937584	0.840857282364351	0.458406011305224	0.385454032885592	0.499906932275982	0.840857282364351	0.707040969305162	0.771051585803566	0.707040969305162	4.74976741202554e-07	0.385454032885592	0.707040969305162	0.840857282364351
